,id,time,link,message,like,share,comment,commentsHighlight
1091,1282973728458676_1703119393110772,1528885800,https://www.facebook.com/CH3Thailand/videos/1703119393110772/,ความห่วงใยตอนเจ้าหญิงล้มนั้น น่าจะมาจากอินเนอร์จริงๆ หรือเปล่าคะ 😍😍 ดูฉากนี้แล้วเขินมากเลย #ลิขิตรักTheCrownPrincess #Ch3Thailand รับชมละครย้อนหลัง ลิขิตรัก TheCrownPrincess EP.10 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/11969,1315,30,13,"                                                  id        time  \
0  Y29tbWVudDoxNzAzMTE5MzkzMTEwNzcyXzE3MDUxNzY5OT...  1529006539   
1  Y29tbWVudDoxNzAzMTE5MzkzMTEwNzcyXzE3MDM0NTcwMD...  1528899027   

                                             message  like  
0  แหม เจ้าหญิงงง สู้กับคนร้ายเก่งมากเลย แต่ล้มนิ...     0  
1                       JJ'newwgoy Goy มาดูมึงฟินนนน     1  "
1092,1282973728458676_1703070893115622,1528878600,https://www.facebook.com/CH3Thailand/videos/1703070893115622/,ผู้พันดวิน ประชดประชันเก่งนะคะ 😆😆 แอดชอบฉากนี้น่ารักดี #ลิขิตรักTheCrownPrincess #Ch3Thailand รับชมละครย้อนหลัง ลิขิตรัก TheCrownPrincess EP.10 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/11969,845,16,11,"                                                  id        time  \
0  Y29tbWVudDoxNzAzMDcwODkzMTE1NjIyXzE3MDMzMTgyMT...  1528890252   
1  Y29tbWVudDoxNzAzMDcwODkzMTE1NjIyXzE3MDMzMjc5MD...  1528890915   

                               message  like  
0                             Majoreth     0  
1  ผู้พันเรา ก้อปากดีเหมือนกันเน้อ😝😝😍😍     3  "
1093,1282973728458676_1702969229792455,1528867800,https://www.facebook.com/CH3Thailand/videos/1702969229792455/,"""กระหม่อมยอมไม่ได้ ที่ต้องเห็นพระองค์ อยู่ท่ามกลางคนที่คิดร้าย"" งานโอบเอวก็มา ฉากนี้หุบยิ้มไม่ได้จริงๆ ค่ะ 😍😍 #ลิขิตรักTheCrownPrincess #Ch3Thailand รับชมละครย้อนหลัง ลิขิตรัก TheCrownPrincess EP.10 ได้ที่ลิ้งค์นี้ีค่ะ http://www.ch3thailand.com/news/scoop/11969",5027,282,109,"                                                  id        time  \
0  Y29tbWVudDoxNzAyOTY5MjI5NzkyNDU1XzE3MDMwMjQxNj...  1528870013   
1  Y29tbWVudDoxNzAyOTY5MjI5NzkyNDU1XzE3MDMwMjYzMT...  1528870162   

                                             message  like  
0  เรียนช่อง3 พี่แอนทอง ช่วยเพิ่มตอนได้ไหมถ่ายทำเ...    47  
1  จับมือว่าบังอาจ นี่โอบเอวเลยจ้า หัวขาดก็ยอม ฟิ...    28  "
1094,1282973728458676_1702287393193972,1528819397,https://www.facebook.com/CH3Thailand/videos/1702287393193972/,เฮเดส บุกถึงตัวเจ้าชายอลันแล้ว แถมเจ้าหญิงเคธเริ่มแสดงออกชัดเจน ผู้พันดวิน จะปกป้องเจ้าหญิงอลิซได้มั้ย ติดตาม “ลิขิตรัก The Crown Princess” วันจันทร์ - อังคารหน้า (2 ตอนสุดท้าย) เวลา 20.20 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #ลิขิตรักTheCrownPrincess #Ch3Thailand,484,23,6,"                                                  id        time  \
0  Y29tbWVudDoxNzAyMjg3MzkzMTkzOTcyXzE3MDI4ODIyNj...  1528859969   
1  Y29tbWVudDoxNzAyMjg3MzkzMTkzOTcyXzE3MDIzMDUyOD...  1528820362   

                         message  like  
0                             😱😱     0  
1  แอดคะ อาทิตย์หน้าจบแล้วหรออออ     0  "
1095,1282973728458676_1701974023225309,1528801201,https://www.facebook.com/CH3Thailand/videos/1701974023225309/,กำลังด่าอยู่ดีๆ เจอกลอนของ แม่นาย เข้าไป คุณพี่ถึงกับยิ้ม เลยนะเจ้าคะ 😍😍 #บุพเพสันนิวาส #Ch3Thailand รับชมละครย้อนหลัง บุพเพสันนิวาส EP.13 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/11956,820,35,13,"                                                  id        time  \
0  Y29tbWVudDoxNzAxOTc0MDIzMjI1MzA5XzE3MDI3NDM3OT...  1528850971   
1  Y29tbWVudDoxNzAxOTc0MDIzMjI1MzA5XzE3MDMxNTIzNj...  1528879184   

                                             message  like  
0                                            Perfect     0  
1  นี่ขนาดคุณพี่บอกว่าข้าเกลียดนางนะ มองตางี้เยิ้...     0  "
1096,1282973728458676_1701965386559506,1528798500,https://www.facebook.com/CH3Thailand/videos/1701965386559506/,เจ้าหญิงเคธ ผู้อยู่เบื้องหลังแผนการทุกอย่าง เปิดเผยตัวแบบเต็มที่แล้ว 😱😱 #ลิขิตรักTheCrownPrincess #Ch3Thailand รับชมละครย้อนหลัง ลิขิตรักTheCrownPrincess EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/11957,1529,38,11,"                                                  id        time  \
0  Y29tbWVudDoxNzAxOTY1Mzg2NTU5NTA2XzE3MDMxNTU4Mj...  1528879451   
1  Y29tbWVudDoxNzAxOTY1Mzg2NTU5NTA2XzE3MDI5NzQ5MT...  1528866607   

                                             message  like  
0                                      Joy Prapaporn     0  
1  คนร้ายที่สุดคือคนที่อยู่ใกล้ตัวเราที่สุด...จํา...     0  "
1097,1282973728458676_1701938226562222,1528795030,https://www.facebook.com/CH3Thailand/videos/1701938226562222/,"""ขอบใจนายมาก ที่ทำให้เรากลับฮรีซอส อย่างไม่มีห่วง"" ฉากนี้สงสารเจ้าหญิงอลิซมากๆ เลยค่ะ 😭😭 #ลิขิตรักTheCrownPrincess #Ch3Thailand รับชมละครย้อนหลัง ลิขิตรักTheCrownPrincess EP.9 ได้ที่ลิ้งค์นี้ค่ะ http://www.ch3thailand.com/news/scoop/11957",1341,38,16,"                                                  id        time  \
0  Y29tbWVudDoxNzAxOTM4MjI2NTYyMjIyXzE3MDIwNDI1Nj...  1528803551   
1  Y29tbWVudDoxNzAxOTM4MjI2NTYyMjIyXzE3MDIwNDUyNT...  1528803806   

                                             message  like  
0                                这里虐哭啦😭😭😭😭😭心疼两个😭😭😭😭😭     0  
1  ไม่เคยดู 2 คนนี้เลย ไม่ชอบ แต่ละครเรื่องนี้ ชน...     4  "
1098,1282973728458676_1699873633435348,1528635348,https://www.facebook.com/CH3Thailand/videos/1699873633435348/,ห้ามพลาด! คืนนี้ #มาตุภูมิแห่งหัวใจ เสนอเป็นตอนจบ รับชมได้ในเวลา 20.15 น. ทาง #ช่อง33 ดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน #Ch3Thailand #MyHeroวีรบุรุษสุดที่รัก,392,10,4,"                                                  id        time  \
0  Y29tbWVudDoxNjk5ODczNjMzNDM1MzQ4XzE2OTk4ODk0ND...  1528636181   

         message  like  
0  รอดูอยู่นะจ๊ะ     0  "
1099,1282973728458676_1699666976789347,1528627800,https://www.facebook.com/CH3Thailand/videos/1699666976789347/,"#KitchenWarThailand สัปดาห์นี้ พบกับเมนูที่อยู่คู่ครัวไทยอย่างน้ำพริก เชฟแต่ละทีมจะมีวิธีทำอย่างไรให้กลายเป็น ""น้ำพริกจักรพรรดิ"" ห้ามพลาด 18.20 น. ทาง #ช่อง33 ดูออนไลน์ คลิก >> ch3thailand.com/live/33 ดูผ่านมือถือที่แอปพลิเคชัน #Ch3Thailand #สงครามปลายจวัก",113,2,0,"Empty DataFrame
Columns: []
Index: []"
1100,1282973728458676_1699601586795886,1528619400,https://www.facebook.com/CH3Thailand/videos/1699601586795886/,มาพบกับความน่ารักและความสามารถของน้องๆ หนูๆ ในรายการ #LittleBigShots #ตัวเล็กโชว์ใหญ่ ทุกวันอาทิตย์ เวลา 16.00 น. ทาง #ช่อง33 ดูออนไลน์ คลิก >> ch3thailand.com/live/33 ดูผ่านมือถือที่แอปพลิเคชัน #Ch3Thailand,142,5,1,"Empty DataFrame
Columns: []
Index: []"
1101,1282973728458676_1698858613536850,1528552197,https://www.facebook.com/CH3Thailand/videos/1698858613536850/,"""ถ่ายรูปไปทำไม อยากดูชัดๆ มั้ย"" ดีน นี่ดูโรคจิตและน่ากลัวจริงๆ ค่ะ เปิดทีวี #ช่อง33 ติดตาม #มาตุภูมิแห่งหัวใจ ตอนนี้ได้เลยนะคะ #Ch3Thailand",484,7,1,"                                                  id        time  \
0  Y29tbWVudDoxNjk4ODU4NjEzNTM2ODUwXzE2OTk3ODc2OT...  1528628264   

                                             message  like  
0  ใช่ๆๆ,,,,ดีน เหมือนคนเป็นโรคจิต น่ากลัว ไม่ชอบ...     0  "
1102,1282973728458676_1698675546888490,1528547400,https://www.facebook.com/CH3Thailand/videos/1698675546888490/,เมื่อขาดสติ จนใช้โซเชียลในทางที่ผิด จะเกิดอะไรขึ้นบ้าง มาร่วมลุ้นและติดตามกันได้ในซีรีส์ #SocialDeathVote ทุกคืนวันเสาร์ 20.30 น.ทาง #ช่อง28 ดูออนไลน์ได้ที่ ch3thailand.com/live/28 ดูทางมือถือที่แอปพลิเคชัน #Ch3Thailand,60,2,0,"Empty DataFrame
Columns: []
Index: []"
